Yemen	place	main	B1_lg14	Al_Ahkaf	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	the_East	place	   
Yemen	place	main	B1_lg14	Africa	place	   
Yemen	place	main	B1_lg14	Africa	place	   
Yemen	place	main	B1_lg14	Ethiopia	place	   
Yemen	place	main	B1_lg14	Ethiopia	place	   
Yemen	place	main	B1_lg14	Ethiopia	place	   
Yemen	place	main	B1_lg14	sky	metaplace	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Jerusalem	place	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Red_Hillock	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	Tombs	metaplace	   
Yemen	place	main	B1_lg14	to_next_world	metaplace	   
Yemen	place	main	B1_lg14	Tombs	metaplace	   
Yemen	place	main	B1_lg14	Tombs	metaplace	   
Yemen	place	main	B1_lg14	the_other_world	metaplace	   
Yemen	place	main	B1_lg14	Tombs	metaplace	   
Yemen	place	main	B1_lg14	Egypt	place	   
Yemen	place	main	B1_lg14	Pyramids	place	   
Yemen	place	main	B1_lg14	Egypt	place	   
Yemen	place	main	B1_lg14	Earth_planet	place	   
Yemen	place	main	B1_lg14	stars	metaplace	   
Yemen	place	main	B1_lg14	Earth_planet	place	   
Yemen	place	main	B1_lg14	Egypt	place	   
Yemen	place	main	B1_lg14	Egypt	place	   
Yemen	place	main	B1_lg14	Nile_River	place	   
Yemen	place	main	B1_lg14	the_West	place	   
Yemen	place	main	B1_lg14	the land Al-Said	place	   
Yemen	place	main	B1_lg14	Abulfeda	place	   
Yemen	place	main	B1_lg14	#Egypt	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	sky	metaplace	   
Yemen	place	main	B1_lg14	the subterranean palaces of Romance	metaplace	   
Yemen	place	main	B1_lg14	Bologna	place	   
Yemen	place	main	B1_lg14	East_Indies	place	   
Yemen	place	main	B1_lg14	Earth_planet	place	   
Yemen	place	main	B1_lg14	sky	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	Egypt	place	   
Yemen	place	main	B1_lg14	Ad	place	   
Yemen	place	main	B1_lg14	Syria	place	   
Yemen	place	main	B1_lg14	Ormus	place	   
Yemen	place	main	B1_lg14	Damascus	place	   
Yemen	place	main	B1_lg14	Irem_removed	metaplace	   
Yemen	place	main	B1_lg14	Irem	place	   
Yemen	place	main	B1_lg14	the_East	place	   
Yemen	place	main	B1_lg14	Ad	place	   
Yemen	place	main	B1_lg14	Ocean	place	   
Yemen	place	main	B1_lg14	Paradise	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	Eden	metaplace	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Mecca	place	   
Yemen	place	main	B1_lg14	Red_Hillock	place	   
Yemen	place	main	B1_lg14	sky	metaplace	   
Yemen	place	main	B1_lg14	Heaven	metaplace	   
Yemen	place	main	B1_lg14	Irem	place	   
Yemen	place	main	B1_lg14	Ad	place	   
Yemen	place	main	B1_lg14	Ad	place	   
Yemen	place	main	B1_lg14	Ad	place	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	Irem_removed	metaplace	   
Yemen	place	main	B1_lg14	the_world	place	   
Yemen	place	main	B1_lg14	Heaven	metaplace	   
Yemen	place	main	B1_lg14	Irem_removed	metaplace	   
Yemen	place	main	B1_lg14	Irem_removed	metaplace	   
Yemen	place	main	B1_lg14	Hell	metaplace	
Lebanon	place	main	B1_lg14	sky	metaplace	   
Lebanon	place	main	B1_lg14	desert	place	   
Lebanon	place	main	B1_lg14	Ocean	place	   
Lebanon	place	main	B1_lg14	desert	place	   
Lebanon	place	main	B1_lg14	Arabia	place	   
Lebanon	place	main	B1_lg14	desert	place	   
Lebanon	place	main	B1_lg14	Heaven	metaplace	   
Lebanon	place	main	B1_lg14	the_East	place	   
Lebanon	place	main	B1_lg14	Heaven	metaplace	   
Lebanon	place	main	B1_lg14	Heaven	metaplace	   
Lebanon	place	main	B1_lg14	Earth_planet	place	   
Lebanon	place	main	B1_lg14	desert	place	   
Lebanon	place	main	B1_lg14	Yemen	place	   
Lebanon	place	main	B1_lg14	Rome	place	   
Lebanon	place	main	B1_lg14	Babylon	place	   
Lebanon	place	main	B1_lg14	Persepolis	place	   
Lebanon	place	main	B1_lg14	Greece	place	   
Lebanon	place	main	B1_lg14	Mosque Tauris	place	   
Lebanon	place	main	B1_lg14	Persia	place	   
Lebanon	place	main	B1_lg14	Boghar	place	   
Lebanon	place	main	B1_lg14	Bactria	place	   
Lebanon	place	main	B1_lg14	Pegu	place	   
